"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"7950000US0600100","PUMA 00100, California","N","N","18293","2130","2063","26914","2611","45207","7.7","2.7","2.0","7.6","3.9","10.0","N","N","11.4","2.3","6.5","2.4","19.6","4.5","N","N","29.3","4.8","N","N","2.3","9.5","2.7","18.4","7.5","2.5","N","N","2.2","7.7","1.5","7.4","12.6","4.2","N","N","3.7","16.6","2.9","15.2","18.3","2.6","4.1","11.7","N","N","4.1","23.2","12.0","1.9","7.7","3.0","N","N","3.0","14.1","6.9","1.6","10.2","2.3","N","N","1.4","1.1","0.7","2.3","1.1","1.4","N","N","0.1","0.2","2.2","1.3","0.8","1.3","0.2","0.1","N","N","38108","2701","54172","6651","21738","1428","5790","59477","4174","61770","2766","50227","N","N","2834","31628","25.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.1","(X)",
"7950000US0600200","PUMA 00200, California","22441","1649","22791","1889","1896","32189","1495","54980","5.2","1.9","1.8","10.1","4.6","18.8","1.2","1.7","7.0","1.4","4.1","1.8","11.5","3.0","1.2","2.0","21.3","5.3","3.4","10.0","2.9","10.9","2.7","15.1","16.3","3.8","2.8","7.8","3.2","11.6","2.4","12.6","14.8","4.3","3.7","14.0","3.6","17.3","2.6","15.8","17.7","2.3","3.0","9.0","4.1","25.9","3.2","21.4","8.8","1.8","5.1","2.7","3.1","12.9","2.2","10.5","9.3","2.0","13.2","3.0","17.3","4.0","3.0","1.7","0.7","2.9","1.2","1.7","4.2","1.7","0.0","0.1","3.0","1.5","0.9","1.9","0.3","0.3","2.0","4.3","38492","2268","51167","5539","24356","2696","3884","62583","6296","68269","3804","54181","N","N","3071","31400","25.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.9","(X)",
"7950000US0600300","PUMA 00300, California","32379","2272","24756","2855","2283","43153","2340","67909","8.1","2.6","1.7","7.2","2.6","8.7","2.2","3.7","8.5","1.7","4.7","1.6","14.8","3.5","1.4","2.4","22.8","4.4","2.3","7.0","2.5","10.2","2.4","14.6","15.9","3.7","2.0","7.3","2.0","9.5","2.0","12.4","16.8","4.4","3.2","17.5","2.7","16.5","2.5","16.5","18.6","2.5","3.8","16.7","3.9","23.1","3.0","19.7","11.1","1.7","2.8","1.5","3.5","18.1","2.7","14.9","6.0","1.6","8.9","2.4","11.5","3.3","0.9","0.8","1.0","5.0","1.4","3.4","6.1","1.9","0.7","0.8","2.6","1.4","0.9","1.7","0.8","0.0","1.8","3.2","41023","1839","51173","3567","26727","3119","3931","64262","4006","64730","3074","54134","N","N","2663","33522","23.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.1","(X)",
"7950000US0600400","PUMA 00400, California","25699","2117","22110","2207","2559","35468","2676","57578","5.1","2.5","2.0","6.6","3.4","10.2","1.0","1.4","10.0","2.4","3.5","1.8","20.5","5.5","1.1","1.4","19.9","4.4","4.5","14.2","4.5","18.2","3.1","18.4","15.0","4.0","2.8","9.7","2.7","10.6","2.4","12.1","17.0","4.0","3.7","16.1","2.9","16.3","2.4","17.1","17.2","2.6","3.4","11.5","4.4","23.2","3.6","20.5","8.1","1.7","4.0","2.0","3.4","13.4","2.5","10.7","6.6","1.5","10.1","2.4","13.7","3.2","1.0","1.1","1.0","3.3","1.5","2.6","4.5","2.0","0.8","0.8","1.7","1.3","0.8","1.2","0.1","0.1","1.8","2.4","37568","3226","46619","2676","24564","3454","6474","58228","4587","58614","3004","48946","N","N","2223","31000","25.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9","(X)",
"7950000US0600500","PUMA 00500, California","24002","1680","13868","1750","1834","31878","1863","45746","5.3","2.1","1.8","6.6","4.2","12.9","1.1","1.5","7.1","1.7","3.2","1.5","16.7","4.5","1.6","2.7","23.2","5.9","2.7","11.1","2.2","11.0","2.4","14.4","14.9","4.7","3.3","13.2","3.1","15.1","2.4","14.7","10.2","3.3","4.4","17.6","3.9","17.2","2.6","15.7","19.0","3.0","4.5","13.4","4.4","22.6","3.6","20.8","10.0","1.7","4.3","2.3","2.7","12.3","2.2","11.8","9.1","2.1","10.7","2.8","13.0","3.5","4.2","2.6","0.9","2.4","1.3","1.5","2.6","1.6","0.0","1.4","2.4","1.0","0.7","1.9","0.4","0.2","1.4","3.1","41629","3749","47797","3539","23353","3610","3644","53419","4061","61229","2950","53718","N","N","3050","32590","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9","(X)",
"7950000US0600600","PUMA 00600, California","38792","2804","32866","2542","2489","51763","2168","84629","3.6","1.3","1.3","7.1","3.0","14.0","1.2","2.0","6.8","1.3","3.5","1.2","13.2","2.9","0.9","1.7","21.3","3.6","3.1","8.7","2.8","11.8","2.1","15.1","16.0","3.8","1.7","7.9","2.0","10.8","2.0","12.9","13.1","3.1","3.0","16.4","2.9","16.4","2.1","15.4","17.9","2.2","3.0","13.9","3.2","21.9","3.1","19.6","11.8","1.6","5.0","1.8","2.7","18.9","2.2","15.8","9.2","1.5","13.5","2.3","16.4","2.6","1.8","1.0","0.7","2.8","1.1","1.8","3.3","1.4","0.3","0.3","2.1","0.9","0.7","1.9","1.0","1.4","1.1","2.8","41657","2238","52411","2778","25602","1933","3687","62595","3631","65384","2695","55215","N","N","4186","36733","24.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.2","(X)",
"7950000US0600700","PUMA 00700, California","N","N","18771","2261","2022","33285","2417","52056","6.2","2.4","2.3","6.7","4.8","10.6","N","N","8.1","2.4","3.1","1.7","17.7","5.5","N","N","17.8","5.1","N","N","2.3","7.7","2.0","11.9","14.1","4.2","N","N","2.8","8.1","2.2","10.4","9.0","2.9","N","N","3.4","15.3","2.4","13.2","17.9","2.8","4.6","16.2","N","N","3.7","20.2","12.9","2.5","9.0","3.7","N","N","3.1","14.6","12.5","2.4","15.5","3.2","N","N","4.8","2.5","1.5","5.5","2.2","3.9","N","N","0.8","1.0","3.8","1.6","1.1","2.5","1.1","0.0","N","N","49830","4319","60965","5477","28270","4841","7388","69796","5220","73494","4227","62305","N","N","4504","38617","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)",
"7950000US0600800","PUMA 00800, California","28797","1992","16497","1759","2076","38744","1689","55241","4.4","1.4","1.3","6.2","3.5","13.9","1.1","1.9","5.6","1.8","3.6","1.2","12.6","4.9","1.0","1.2","17.0","4.0","2.8","7.9","2.9","11.5","2.2","12.4","15.9","4.4","3.0","10.5","3.0","11.1","2.5","13.2","16.0","4.8","3.8","16.7","3.5","16.6","2.8","16.5","18.6","2.6","4.3","13.9","3.8","21.5","3.2","19.0","12.5","2.3","6.9","2.7","3.4","16.6","2.9","15.0","9.5","1.8","12.8","2.6","15.6","3.3","1.4","1.1","1.4","4.1","1.9","3.6","5.6","2.5","1.7","1.4","1.9","1.0","0.8","1.7","0.7","0.6","1.4","2.5","46314","3229","52969","4126","27464","4670","6474","63812","3578","65626","2514","58860","N","N","4069","37886","23.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.6","(X)",
"7950000US0600900","PUMA 00900, California","33689","2729","24508","2813","2306","44077","4168","68585","2.8","1.5","1.4","5.8","3.2","11.9","1.1","1.3","7.3","1.6","3.9","1.4","14.4","4.1","1.1","2.0","15.2","4.0","2.4","7.3","2.5","9.4","2.3","11.3","13.6","4.1","1.5","4.5","1.4","5.1","1.7","8.4","12.9","2.8","2.9","10.3","2.7","12.6","1.8","11.8","19.0","2.2","3.7","15.0","3.4","19.5","2.9","19.6","11.6","1.9","8.7","2.9","2.8","13.4","2.4","13.2","14.4","2.1","19.7","2.7","23.6","3.6","4.7","2.2","1.2","7.8","1.7","5.6","10.0","2.2","1.2","1.0","6.1","1.6","1.1","4.8","1.3","2.6","2.1","7.9","55798","4338","70587","4357","30957","4696","8879","83606","5233","89121","3885","74774","N","N","4948","47065","24.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)",
"7950000US0601000","PUMA 01000, California","N","N","17187","1806","2279","32567","1583","49754","4.5","1.9","1.4","4.0","2.2","4.5","N","N","5.9","1.7","3.5","2.0","9.7","3.5","N","N","17.4","5.4","N","N","2.1","5.8","2.4","9.8","11.2","4.1","N","N","2.1","7.5","2.0","8.2","13.0","4.1","N","N","3.0","11.7","2.5","11.8","17.1","2.8","5.1","16.9","N","N","3.3","16.3","14.2","2.4","12.5","4.5","N","N","3.3","15.3","15.5","2.7","17.2","3.6","N","N","11.1","3.9","1.5","8.3","2.2","6.2","N","N","1.6","1.2","9.9","2.9","2.0","7.3","1.5","2.0","N","N","64401","4324","75814","9911","41615","5593","5275","90407","11410","101591","7590","87233","N","N","4929","56693","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.5","(X)",
"7950000US0601101","PUMA 01101, California","36296","2519","27429","2566","2336","46039","2595","73468","1.6","1.0","1.6","5.2","3.7","12.1","0.7","0.8","4.7","1.3","3.0","1.4","7.9","2.6","1.3","1.6","12.5","2.9","1.9","5.4","2.1","8.0","1.7","9.7","12.5","4.0","1.7","4.6","1.5","5.3","1.8","8.1","15.9","4.2","2.8","12.3","2.4","13.7","2.1","13.7","18.6","2.3","3.6","16.3","3.6","19.4","3.2","19.3","14.2","2.2","11.4","4.0","3.3","17.2","2.7","15.8","13.7","1.9","17.0","2.7","19.6","3.2","8.5","2.4","1.2","7.5","1.8","5.6","9.2","2.2","1.7","1.1","8.9","2.1","1.3","6.4","0.8","1.2","2.4","9.9","61580","2543","73484","4496","39409","5166","5292","84375","5667","94961","3816","79982","N","N","3612","51133","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.6","(X)",
"7950000US0601102","PUMA 01102, California","N","N","17298","2373","1621","29294","2372","46592","2.8","1.6","1.8","6.4","4.0","12.5","N","N","3.4","1.1","2.0","1.2","6.4","2.6","N","N","14.7","4.7","N","N","2.1","4.8","2.3","8.0","14.1","3.8","N","N","2.2","7.2","2.0","9.2","12.7","3.8","N","N","2.9","11.6","2.2","12.5","19.9","2.9","4.8","20.0","N","N","3.7","20.2","13.7","2.9","7.4","3.5","N","N","4.2","16.6","15.1","3.0","19.2","3.9","N","N","7.9","3.2","1.6","9.1","2.3","6.3","N","N","0.6","0.7","6.5","1.7","1.2","5.4","2.6","3.7","N","N","63013","3996","76013","3966","39322","7451","6842","84146","4470","90890","3655","77682","N","N","5871","51300","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)",
"7950000US0601103","PUMA 01103, California","28393","1967","25099","2676","2006","40552","2567","65651","3.8","1.5","1.6","5.2","3.5","9.4","1.7","2.0","5.5","1.5","3.6","1.7","9.7","2.9","1.3","1.9","15.4","3.3","2.6","5.7","2.4","8.6","2.1","11.2","11.3","3.1","2.3","7.4","2.2","8.8","1.9","9.8","23.4","4.7","2.4","10.4","2.4","13.3","2.3","15.8","20.4","2.7","4.2","15.6","3.7","22.5","3.1","21.4","12.5","1.9","7.3","2.5","3.7","16.6","3.0","14.9","12.4","2.4","15.4","3.2","19.6","4.0","6.1","2.6","0.8","3.5","1.1","2.8","4.4","1.5","1.2","1.0","6.7","2.0","1.3","4.4","0.6","0.6","2.8","9.6","53670","3389","64261","3792","37833","4518","9074","75510","4520","79442","3433","67834","93860","5966","3787","44907","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)",
"7950000US0601201","PUMA 01201, California","N","N","15560","1750","1612","27676","1915","43236","1.2","1.2","1.2","2.9","2.7","5.9","N","N","4.9","1.9","3.5","2.6","7.8","3.1","N","N","18.5","6.1","N","N","2.6","4.6","2.9","9.7","8.4","3.7","N","N","2.0","4.8","2.0","6.1","11.0","4.0","N","N","2.8","11.1","2.4","10.9","15.3","3.3","4.3","14.2","N","N","4.1","16.1","11.3","2.2","12.0","3.9","N","N","2.9","10.9","16.8","2.7","18.7","3.8","N","N","13.6","4.8","1.8","11.4","2.5","8.9","N","N","3.7","2.9","17.8","3.0","2.1","13.3","2.4","5.0","N","N","75551","8859","94159","13975","48321","11630","11047","116222","10231","127662","8428","108896","N","N","11935","73588","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)",
"7950000US0601202","PUMA 01202, California","N","N","22475","2059","2540","36981","2389","59456","2.8","1.5","1.7","5.0","3.0","8.7","N","N","3.1","1.2","1.3","1.1","6.5","2.8","N","N","11.8","3.4","N","N","1.1","2.1","1.6","5.7","11.4","3.7","N","N","2.1","5.9","1.8","7.4","12.3","3.5","N","N","2.8","8.8","2.0","10.2","12.1","2.4","4.1","17.1","N","N","2.5","9.1","10.1","2.5","9.8","4.1","N","N","3.0","9.7","16.8","2.3","21.0","3.3","N","N","9.9","2.7","2.0","12.2","3.0","9.6","N","N","4.9","2.2","27.0","4.1","2.9","20.0","3.2","7.8","N","N","92713","4584","120204","9496","49060","7628","17336","131871","14085","166569","9731","136474","N","N","12349","83735","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)",
"7950000US0601301","PUMA 01301, California","N","N","16492","2119","1548","35515","2096","52007","6.0","2.5","2.3","6.2","4.4","10.4","N","N","5.9","1.4","4.2","1.7","12.2","3.8","N","N","15.1","4.0","N","N","2.2","6.1","2.2","9.4","11.1","4.4","N","N","2.4","6.7","2.3","8.3","17.5","4.5","N","N","2.5","9.0","2.1","11.8","19.0","2.6","4.2","14.9","N","N","3.5","21.3","15.4","2.6","9.1","3.5","N","N","3.8","17.7","15.2","2.4","16.5","2.9","N","N","8.6","3.8","1.7","7.4","2.4","5.3","N","N","0.8","0.9","5.0","1.7","1.2","3.5","0.5","0.3","N","N","60312","3314","69479","6329","36253","7156","6759","84824","5208","82045","4340","72294","N","N","4919","45851","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)",
"7950000US0601302","PUMA 01302, California","24474","1694","12009","1604","1580","33823","1816","45832","3.1","1.4","1.7","4.7","4.9","10.0","0.9","1.1","3.7","1.4","2.6","1.5","6.8","3.2","1.0","1.2","11.4","3.9","2.1","4.4","2.0","6.0","1.7","6.9","10.9","5.0","2.7","6.3","2.3","7.5","2.0","8.0","16.4","4.7","2.7","8.4","2.7","10.3","2.2","11.9","22.6","2.7","5.9","22.2","3.9","21.8","3.5","21.9","14.2","2.7","12.1","4.9","4.1","16.0","3.7","15.3","17.9","2.9","20.0","3.4","23.6","4.5","9.0","3.9","1.5","9.1","2.0","7.0","11.5","2.8","0.9","1.0","4.3","1.7","1.2","3.3","0.8","0.5","2.3","5.7","64126","3915","72684","5228","43197","8442","6760","85978","6678","89137","4852","79622","N","N","5571","50099","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)",
"7950000US0601303","PUMA 01303, California","N","N","12575","1905","2286","29788","2990","42363","3.0","1.9","1.5","3.9","3.2","6.7","N","N","3.3","1.5","1.6","1.6","7.8","3.6","N","N","10.3","4.8","N","N","1.9","4.3","1.8","5.8","18.4","5.9","N","N","2.4","5.8","2.4","9.4","14.9","5.0","N","N","2.8","9.6","2.4","11.0","22.8","3.2","5.4","23.7","N","N","4.0","22.1","12.9","3.3","7.5","4.0","N","N","4.2","15.0","18.5","2.9","23.2","4.1","N","N","8.0","3.3","2.4","11.8","3.1","8.8","N","N","0.5","0.8","3.7","1.9","1.5","3.6","2.1","2.4","N","N","68020","4997","79449","6448","41584","6372","11330","95341","5364","91548","4448","81199","N","N","5378","51890","24.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.8","(X)",
"7950000US0601401","PUMA 01401, California","24300","2350","33895","2636","2804","37977","3610","71872","7.2","2.3","1.5","7.3","2.4","10.6","1.7","2.7","9.0","1.9","3.8","2.1","14.9","3.3","1.3","1.8","11.4","3.1","2.6","7.8","2.6","8.8","2.2","10.9","9.9","2.9","2.6","7.4","2.5","9.8","1.7","9.7","18.0","3.5","3.8","12.9","3.1","14.5","2.3","16.0","17.9","2.5","3.6","17.6","4.5","18.6","3.2","17.6","11.5","2.3","7.8","2.5","3.8","17.9","3.1","14.1","12.4","1.9","16.9","3.1","21.2","4.3","8.0","2.5","1.0","4.9","2.1","3.1","6.0","2.6","1.1","0.8","2.4","1.3","1.0","2.2","0.5","0.7","1.9","3.7","47434","2976","56483","6454","36799","3910","5493","73230","5134","69068","3253","60170","N","N","3765","45567","22.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.3","(X)",
"7950000US0601402","PUMA 01402, California","14059","1688","18631","1911","2217","22944","2640","41575","8.3","3.1","2.6","9.8","4.5","14.4","2.3","2.6","5.7","2.0","2.7","1.6","9.1","3.8","0.9","1.1","18.6","4.7","3.4","11.0","3.1","12.3","2.6","14.6","7.2","3.3","3.3","8.5","3.0","9.6","2.2","8.3","13.8","3.9","5.0","18.4","3.7","18.6","3.1","17.4","18.1","3.2","5.0","17.1","4.8","18.6","4.3","18.5","9.9","2.3","7.5","3.4","4.2","14.4","3.1","11.3","9.9","2.4","10.6","2.7","14.4","3.7","8.4","3.6","1.1","3.6","1.8","3.3","5.4","2.7","2.9","1.7","4.5","2.0","1.3","2.9","1.3","1.0","1.9","5.8","43829","2763","48346","4770","35459","8023","8943","61305","12762","71529","7106","61682","N","N","4520","47140","18.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.1","(X)",
"7950000US0601403","PUMA 01403, California","26524","2097","19501","2169","2410","43220","2782","62721","6.8","2.0","1.5","6.2","3.0","6.8","1.7","3.8","7.4","1.5","5.4","1.8","12.1","4.2","2.0","4.4","14.1","4.2","2.4","7.5","2.6","10.5","2.0","11.2","12.4","3.7","3.3","11.9","2.8","13.8","2.2","12.7","14.6","4.3","3.6","13.2","2.8","12.9","2.6","13.7","16.7","2.4","3.8","18.2","3.5","15.4","3.4","16.2","13.3","2.4","11.9","4.2","2.8","13.5","2.4","13.5","12.4","2.4","12.5","2.8","18.3","4.4","7.8","3.3","0.8","3.6","1.0","3.0","5.2","1.2","1.2","1.0","4.6","1.4","1.0","3.4","0.7","0.7","2.0","6.7","47982","4436","50478","4533","38176","3722","9214","64531","4350","70369","3892","67078","N","N","5295","49886","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)",
"7950000US0601501","PUMA 01501, California","22667","2097","12587","1714","2509","35330","2668","47917","5.2","2.3","1.4","4.5","3.3","6.4","0.9","0.9","5.9","1.9","4.8","2.4","11.8","4.7","1.2","1.2","13.9","5.4","4.0","10.0","2.9","10.7","2.7","10.4","10.6","3.6","3.2","8.4","3.8","13.4","2.9","12.6","27.1","7.5","5.0","17.2","4.0","17.5","3.7","20.6","21.3","2.6","4.7","19.0","4.8","24.1","3.8","20.5","10.2","2.5","4.3","2.6","3.8","13.2","3.0","10.8","10.0","2.2","11.3","2.7","16.6","3.9","5.9","2.8","1.1","2.9","1.4","2.3","4.5","2.2","0.9","1.1","2.8","1.2","0.9","2.2","1.6","0.0","1.7","3.9","46479","2929","48064","4818","39016","2822","3446","62012","4052","63103","3151","59651","N","N","3776","43146","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.5","(X)",
"7950000US0601502","PUMA 01502, California","N","N","14647","1921","1606","26662","2205","41309","2.3","1.5","1.2","3.1","3.1","5.8","N","N","5.3","1.9","2.6","1.6","10.8","5.0","N","N","20.2","4.7","N","N","3.0","8.7","2.4","11.4","12.4","4.0","N","N","3.6","11.2","2.1","10.0","22.8","6.2","N","N","3.8","17.4","3.1","19.4","22.4","3.4","4.8","16.5","N","N","3.8","21.4","14.3","2.7","4.8","2.3","N","N","3.9","19.4","10.4","2.3","12.0","3.2","N","N","5.7","3.1","1.2","3.6","1.8","2.5","N","N","0.0","1.4","1.3","1.0","0.9","1.2","1.8","1.1","N","N","50452","2443","58289","6059","35722","5611","6282","68407","4020","66440","3070","59496","N","N","4431","40897","25.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)",
"7950000US0601503","PUMA 01503, California","N","N","18095","1784","1850","41393","2234","59488","2.5","1.4","0.8","1.9","1.7","2.9","N","N","2.8","1.0","1.3","0.8","6.9","2.5","N","N","16.7","4.9","N","N","1.8","5.2","2.0","8.7","12.8","3.7","N","N","2.1","7.7","1.7","9.2","13.8","3.9","N","N","2.3","9.5","1.9","9.7","18.5","2.7","4.7","19.3","N","N","2.9","17.0","15.4","2.5","10.6","3.4","N","N","2.8","16.2","17.4","2.6","20.4","3.4","N","N","9.6","3.1","2.0","12.2","2.2","10.3","N","N","5.2","3.2","7.9","2.1","1.5","6.1","1.5","2.1","N","N","74084","3900","85385","5024","45836","6755","3832","99681","6112","102427","4768","91062","N","N","6397","60582","22.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.0","(X)",
"7950000US0601504","PUMA 01504, California","24731","2177","29900","2294","2833","40000","2813","69900","4.7","2.3","1.9","6.6","3.3","11.1","0.9","1.0","8.2","1.7","5.6","2.4","12.6","3.0","2.3","3.9","13.2","3.2","3.2","6.5","2.4","9.8","2.1","10.9","14.7","3.1","3.4","9.8","3.1","14.0","2.3","14.7","14.3","3.8","2.9","11.0","2.4","11.8","2.1","12.7","16.1","2.0","3.0","12.8","4.3","17.3","3.3","17.7","11.3","2.0","11.2","3.2","3.0","12.9","2.1","10.4","12.7","2.1","16.3","3.2","23.1","4.3","7.3","2.5","0.9","5.3","1.4","3.8","7.5","2.1","1.7","1.1","4.4","1.1","0.7","3.0","0.7","0.9","1.7","7.1","45493","3582","55123","5299","33596","3575","11681","76778","6039","74894","4193","64402","N","N","3970","46080","21.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.7","(X)",
